8.761000354E-4	1.000953140E-3	1.046707854E-3	1.016851282E-3	9.459563880E-4	9.163638460E-4	9.947858052E-4	1.080137677E-3	9.581467020E-4	7.222645218E-4	7.961845258E-4	1.119681750E-3	1.249669702E-3	1.115883468E-3	8.398713544E-4	5.257827579E-4	3.144786460E-4	2.355932374E-4	2.514997032E-4	3.318281379E-4	4.463077348E-4	5.616129492E-4	6.378393155E-4	6.163774524E-4	5.036038929E-4	5.565281026E-4	7.933934103E-4	8.421915700E-4	7.351579843E-4	6.250750739E-4	4.037755134E-4	2.679862955E-4	3.804224543E-4	5.185668124E-4	5.611566012E-4	5.563331069E-4	5.922158016E-4	6.921834429E-4	7.657039678E-4	7.567873690E-4
8.450230816E-4	8.712194394E-4	8.421978564E-4	8.933711215E-4	9.079019655E-4	8.374843164E-4	8.502035053E-4	9.126632940E-4	7.997161010E-4	6.151568377E-4	6.979188765E-4	9.458678542E-4	1.047791797E-3	9.850757197E-4	7.949803257E-4	5.690202233E-4	4.593612684E-4	3.774758079E-4	2.202801843E-4	1.439564367E-4	2.953904623E-4	5.469872267E-4	7.178525557E-4	7.705224562E-4	6.996394368E-4	6.560373586E-4	7.147929282E-4	7.076829206E-4	7.031118148E-4	6.765851867E-4	4.394623684E-4	2.850751334E-4	3.729121236E-4	4.527481215E-4	5.271182163E-4	6.361196865E-4	6.807109457E-4	6.586794043E-4	6.478292635E-4	6.663348759E-4
7.474523736E-4	6.229866412E-4	4.798127047E-4	5.688987439E-4	6.565688527E-4	5.977922701E-4	5.783749511E-4	5.818380741E-4	4.883315414E-4	4.680449492E-4	6.244784454E-4	7.268356858E-4	7.184869028E-4	7.384244818E-4	7.029157714E-4	5.814821925E-4	5.120116402E-4	4.354198172E-4	2.581104636E-4	1.223997533E-4	2.237933513E-4	5.054920330E-4	7.454466540E-4	8.838672074E-4	9.140313487E-4	8.451889735E-4	7.664959412E-4	7.268930785E-4	7.916108589E-4	8.193395333E-4	6.034513935E-4	4.200237745E-4	4.657219106E-4	5.581501755E-4	6.810498890E-4	8.042293484E-4	7.733161910E-4	6.260005757E-4	5.464752321E-4	5.491020274E-4
7.432154380E-4	4.646567104E-4	2.781093644E-4	4.220746050E-4	5.885185674E-4	6.161008496E-4	6.185002276E-4	5.195473786E-4	3.555092262E-4	4.380193714E-4	6.563289207E-4	6.494328845E-4	5.537403049E-4	5.753681180E-4	5.901822005E-4	5.348455161E-4	4.628002353E-4	3.765255969E-4	2.967884648E-4	2.408843284E-4	2.836436033E-4	4.937421763E-4	7.217131788E-4	8.629804943E-4	9.198139887E-4	8.832760504E-4	8.491616463E-4	8.541494026E-4	8.546597674E-4	8.208862855E-4	6.876872503E-4	5.608795327E-4	5.774421152E-4	6.695025368E-4	7.929056883E-4	8.729326073E-4	7.714364910E-4	5.861580721E-4	5.319953198E-4	5.063930294E-4
7.872289279E-4	4.304606700E-4	3.403703449E-4	5.988257471E-4	8.552706568E-4	9.948617080E-4	1.028830884E-3	8.404083201E-4	5.975473323E-4	6.605102099E-4	7.770639495E-4	6.266027922E-4	5.132916849E-4	5.753458245E-4	6.329210009E-4	6.256427150E-4	5.327928811E-4	4.094935139E-4	3.850371577E-4	4.105292028E-4	4.430823901E-4	5.884052953E-4	7.639331743E-4	8.239112794E-4	7.957285270E-4	8.005039999E-4	9.239980136E-4	9.984167991E-4	8.842776297E-4	7.562365499E-4	6.940401508E-4	6.436217809E-4	6.493115216E-4	6.888887146E-4	7.217333768E-4	7.400870672E-4	6.289075245E-4	4.603812122E-4	4.632273049E-4	4.572627658E-4
7.686361787E-4	4.259285633E-4	5.030347966E-4	8.554654196E-4	1.166429254E-3	1.410614350E-3	1.478722552E-3	1.242816099E-3	9.679385694E-4	9.587766253E-4	8.880617679E-4	5.781912478E-4	4.455960297E-4	5.698126624E-4	7.451772690E-4	8.541465504E-4	7.958366186E-4	6.421554717E-4	5.887242150E-4	6.351540214E-4	6.748393062E-4	7.437731256E-4	8.296384476E-4	8.188860375E-4	7.424510550E-4	8.111713687E-4	1.033425680E-3	1.083750627E-3	8.898230735E-4	7.132955943E-4	6.060926244E-4	4.980820813E-4	4.786036152E-4	5.332985311E-4	5.448497250E-4	5.318009644E-4	4.466219398E-4	3.410072532E-4	4.314902180E-4	NaN
6.658798666E-4	3.917476570E-4	5.944735603E-4	9.816230740E-4	1.317474060E-3	1.617181581E-3	1.685066381E-3	1.436575898E-3	1.181382919E-3	1.107850228E-3	8.934169309E-4	5.165749462E-4	3.567085660E-4	4.440019547E-4	6.817252142E-4	9.454847896E-4	1.003645128E-3	8.498601965E-4	7.453117869E-4	7.844247739E-4	7.973561296E-4	7.744029281E-4	8.241398609E-4	8.591341903E-4	8.137133555E-4	9.033371462E-4	1.120565110E-3	1.124588889E-3	9.333086782E-4	7.502779481E-4	5.170950899E-4	2.348658745E-4	1.439092885E-4	3.000513825E-4	4.472673463E-4	4.664158914E-4	3.838369157E-4	3.240734804E-4	4.879988846E-4	NaN
6.005341420E-4	3.794559452E-4	5.590120563E-4	9.036390693E-4	1.254339237E-3	1.528205932E-3	1.517391298E-3	1.295300783E-3	1.162761007E-3	1.097915228E-3	8.056867518E-4	4.566317657E-4	3.376944514E-4	3.511693212E-4	5.045043654E-4	7.937471964E-4	9.429743513E-4	8.341657813E-4	7.421537885E-4	7.867455133E-4	7.498037885E-4	6.676408229E-4	7.533849566E-4	8.725351072E-4	8.089848561E-4	7.836219738E-4	9.396615205E-4	1.005265163E-3	9.365343140E-4	8.225798374E-4	5.455507780E-4	1.585954451E-4	2.513795516E-5	2.629495575E-4	5.025799619E-4	5.169198266E-4	3.901393793E-4	2.925630251E-4	NaN	NaN
7.056810427E-4	4.577318323E-4	4.481317010E-4	6.738412776E-4	1.052624313E-3	1.292771078E-3	1.173248398E-3	9.675922338E-4	9.842981817E-4	1.001448254E-3	6.928932853E-4	3.585673112E-4	3.018679854E-4	3.340228577E-4	3.824740415E-4	5.381058436E-4	6.694759941E-4	6.484558689E-4	6.674446631E-4	7.663275464E-4	7.137387875E-4	5.906412844E-4	6.366794114E-4	7.169634919E-4	5.822137464E-4	4.567173310E-4	5.938381655E-4	7.546687848E-4	8.004239062E-4	8.024363779E-4	6.456127157E-4	3.604843514E-4	3.291007597E-4	6.001128932E-4	7.416681037E-4	6.397890975E-4	4.512275918E-4	2.610435768E-4	NaN	NaN
8.422926185E-4	5.240510800E-4	3.623414959E-4	5.537136458E-4	1.008138061E-3	1.238707569E-3	1.026427490E-3	7.874570438E-4	8.623009198E-4	9.553038399E-4	6.761206896E-4	3.029441286E-4	2.424709819E-4	3.597075411E-4	4.146731517E-4	4.748566425E-4	5.566356704E-4	5.689612590E-4	6.414838135E-4	7.679287228E-4	7.236990496E-4	5.652864347E-4	5.167509662E-4	5.141496658E-4	3.897791612E-4	3.431939695E-4	5.412041210E-4	6.891108933E-4	6.647148984E-4	6.844947929E-4	7.065746468E-4	6.636001053E-4	7.973490283E-4	1.016002381E-3	9.546540095E-4	7.479630294E-4	5.837882636E-4	3.666981356E-4	NaN	NaN
8.571438957E-4	4.301445151E-4	2.902619890E-4	6.215573521E-4	1.164540881E-3	1.361861941E-3	1.088713529E-3	8.391070296E-4	9.417298716E-4	1.072002924E-3	8.204629994E-4	4.150957684E-4	3.132659185E-4	4.471963621E-4	5.301752244E-4	6.321308319E-4	7.416330045E-4	6.923847832E-4	6.526799989E-4	7.307403139E-4	7.303577149E-4	6.149235996E-4	5.693879211E-4	5.820211372E-4	5.547016044E-4	6.388906040E-4	8.513684734E-4	8.688696544E-4	6.548000965E-4	5.682967603E-4	6.542296032E-4	7.555612247E-4	9.319050005E-4	1.031737891E-3	8.506927988E-4	6.620414206E-4	6.145656807E-4	NaN	NaN	NaN
7.690670318E-4	2.265951625E-4	1.728290372E-4	6.199385389E-4	1.172766672E-3	1.376058091E-3	1.182388980E-3	1.021815930E-3	1.138247899E-3	1.232730341E-3	1.010557171E-3	6.696920609E-4	5.481397966E-4	5.542876897E-4	5.183297326E-4	6.298704538E-4	8.077330422E-4	7.717607077E-4	6.808094331E-4	7.428831887E-4	8.415025659E-4	8.489626343E-4	8.469442837E-4	8.609032375E-4	8.863180992E-4	1.013645553E-3	1.145582064E-3	1.029763836E-3	7.270142087E-4	5.897961673E-4	6.028019707E-4	5.817491328E-4	6.141331396E-4	6.600440829E-4	5.838258658E-4	5.050876061E-4	NaN	NaN	NaN	NaN
6.841675495E-4	1.799005986E-4	1.940921939E-4	5.552980583E-4	9.685766418E-4	1.236201730E-3	1.287175110E-3	1.282598590E-3	1.308688428E-3	1.254499657E-3	1.090500504E-3	9.125876240E-4	8.078743122E-4	6.579154287E-4	4.327242204E-4	4.115288029E-4	5.804594257E-4	7.093613967E-4	7.772037061E-4	8.760537021E-4	1.052617910E-3	1.187692047E-3	1.181737287E-3	1.095780870E-3	1.078491798E-3	1.166260452E-3	1.210779883E-3	1.059908303E-3	8.384106332E-4	8.066052687E-4	7.373323897E-4	4.255426757E-4	1.776547433E-4	1.883160003E-4	3.194525489E-4	NaN	NaN	NaN	NaN	NaN
7.654511719E-4	4.108662542E-4	4.309209762E-4	5.802236847E-4	7.740671281E-4	1.042404445E-3	1.284491387E-3	1.423790352E-3	1.386974007E-3	1.228353940E-3	1.103223534E-3	9.914195398E-4	8.645310299E-4	6.758148083E-4	4.074901808E-4	2.507509198E-4	3.320135002E-4	6.040887674E-4	8.283393690E-4	9.248489514E-4	1.151890028E-3	1.458462444E-3	1.538909157E-3	NaN	NaN	NaN	1.238668454E-3	1.149745309E-3	1.076741843E-3	1.150725991E-3	1.006312668E-3	4.536854685E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9.568764362E-4	6.714569754E-4	6.198000629E-4	6.103014457E-4	6.718164077E-4	8.655457641E-4	1.118449843E-3	1.353305532E-3	1.405180898E-3	1.285813050E-3	1.142322668E-3	9.468008648E-4	7.481491775E-4	6.068335497E-4	4.327212519E-4	2.433278132E-4	2.430534660E-4	5.128367920E-4	7.401217008E-4	8.281776099E-4	1.124087372E-3	1.595499460E-3	NaN	NaN	NaN	NaN	NaN	1.373429201E-3	1.375794876E-3	1.395450672E-3	1.137046027E-3	5.299105542E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.050344203E-3	7.692591753E-4	6.599836634E-4	5.900576944E-4	6.104841013E-4	7.355622947E-4	9.490385419E-4	1.234963536E-3	1.359409303E-3	1.277650008E-3	1.151540084E-3	9.758503293E-4	7.894714363E-4	6.866769399E-4	5.717164022E-4	3.769580217E-4	3.219438076E-4	4.961824743E-4	6.512532709E-4	7.795419078E-4	1.102215378E-3	1.560242730E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.480811508E-3	1.387993339E-3	1.066264347E-3	5.677806330E-4	1.334150875E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.045672223E-3	7.563705440E-4	5.848106812E-4	4.627526505E-4	4.455637536E-4	5.154293613E-4	7.117794012E-4	1.031736261E-3	1.199877006E-3	1.202223822E-3	1.217206358E-3	1.177381258E-3	1.043564058E-3	9.349555476E-4	8.089973708E-4	6.027100608E-4	5.392489256E-4	6.349260220E-4	6.929214578E-4	7.988270372E-4	1.047260594E-3	1.384491683E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.417760970E-3	1.332337968E-3	1.026032842E-3	6.124632782E-4	2.674590505E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9.881487349E-4	6.521681207E-4	3.518101003E-4	1.929434220E-4	1.791998511E-4	1.825386571E-4	3.244317486E-4	7.067301194E-4	1.066529076E-3	1.325555495E-3	1.509943279E-3	1.489894115E-3	1.312818727E-3	1.163891633E-3	1.003260841E-3	7.940243231E-4	7.764510228E-4	8.632256649E-4	8.035695064E-4	7.651737542E-4	9.188753902E-4	1.229541609E-3	NaN	NaN	NaN	NaN	NaN	1.348887803E-3	1.365795848E-3	1.347930869E-3	1.065293443E-3	6.588972174E-4	2.994986426E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9.363857680E-4	5.454775528E-4	1.346833305E-4	1.946658813E-5	7.025081140E-5	1.726342089E-5	1.099919245E-4	5.849693553E-4	1.144010690E-3	1.584845013E-3	1.825815067E-3	1.761013758E-3	1.536053838E-3	1.338602626E-3	1.116217580E-3	8.759901393E-4	8.621840389E-4	9.248350398E-4	7.609400200E-4	6.039068103E-4	7.536627236E-4	1.129682991E-3	1.395073836E-3	NaN	NaN	NaN	NaN	1.249741530E-3	1.264659571E-3	1.193194417E-3	9.293332114E-4	6.135161966E-4	3.011638473E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9.742170805E-4	5.249702372E-4	7.346655184E-5	3.173744699E-5	1.428226096E-4	9.154447616E-5	1.972383179E-4	6.882905727E-4	1.218698919E-3	1.595578040E-3	1.795958728E-3	1.742771361E-3	NaN	1.380178845E-3	1.192517346E-3	9.963389020E-4	9.525496862E-4	9.083449258E-4	6.393109798E-4	4.152302281E-4	5.380019429E-4	9.084417252E-4	1.170896110E-3	1.252555056E-3	1.367557677E-3	1.416727318E-3	1.285030507E-3	1.162736327E-3	1.060119015E-3	8.139731362E-4	5.412411410E-4	3.793913056E-4	2.292130084E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8.727704990E-4	4.144110426E-4	5.052554479E-5	8.878515655E-5	2.069956245E-4	1.626814046E-4	2.554951643E-4	6.457510754E-4	1.053936896E-3	1.348850317E-3	1.521519269E-3	1.483156928E-3	NaN	NaN	NaN	1.251570880E-3	1.255488954E-3	1.132875681E-3	7.814598503E-4	4.545952543E-4	3.917081922E-4	6.085468922E-4	8.869975572E-4	1.064889249E-3	1.216507284E-3	1.281721983E-3	1.221005456E-3	1.144713839E-3	9.554590215E-4	5.821262603E-4	2.620400337E-4	1.135109706E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.240610383E-4	2.452388289E-4	5.257665543E-5	1.185876681E-4	1.419151085E-4	3.610284693E-5	6.945122004E-5	3.688735596E-4	7.375254063E-4	1.032687840E-3	1.242256723E-3	1.280701486E-3	NaN	NaN	NaN	NaN	NaN	1.471855561E-3	1.148001407E-3	7.732741651E-4	5.271233968E-4	5.275825388E-4	7.151906029E-4	9.012657101E-4	1.029365812E-3	1.076593762E-3	1.093427767E-3	1.115751569E-3	9.656201000E-4	6.167651154E-4	2.609496005E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.046174676E-4	2.947005269E-4	1.478154445E-4	8.986562898E-5	NaN	NaN	NaN	1.223071304E-4	4.976353375E-4	7.867860259E-4	1.013947534E-3	1.140649780E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.317770453E-3	1.017439412E-3	7.645910955E-4	6.310375175E-4	6.558845052E-4	7.683405420E-4	8.572583320E-4	8.638950530E-4	8.798593772E-4	9.585758671E-4	9.200067143E-4	6.818787660E-4	3.213659220E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.803799188E-4	5.088588805E-4	3.653728054E-4	1.402413618E-4	NaN	NaN	NaN	2.107949404E-4	6.105632638E-4	9.106671205E-4	1.037544687E-3	1.058347058E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.951693937E-4	8.097930695E-4	6.473787362E-4	5.761890789E-4	6.175826420E-4	6.661953521E-4	6.649074494E-4	6.941452157E-4	8.072714554E-4	8.464368293E-4	6.709388108E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5.594451795E-4	6.043232861E-4	5.475099897E-4	2.602574823E-4	9.882114682E-5	2.311016578E-4	3.884745820E-4	5.855236668E-4	9.634162998E-4	1.269083703E-3	1.269575907E-3	1.129627228E-3	1.187109621E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.009318396E-3	8.181525045E-4	6.256789784E-4	5.235886201E-4	4.963567480E-4	4.505869583E-4	4.444658407E-4	5.527451285E-4	7.065096288E-4	7.317251875E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.940318759E-4
4.646097077E-4	5.716561573E-4	5.634622648E-4	3.195599420E-4	2.616042621E-4	5.512713687E-4	7.585338899E-4	8.593363455E-4	1.131421421E-3	1.407702919E-3	1.428866992E-3	1.278979005E-3	1.256350428E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.283066114E-3	1.050282270E-3	8.121861611E-4	6.975739961E-4	5.898831296E-4	3.801975399E-4	2.807546989E-4	4.051157739E-4	5.150017096E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.299774300E-4	4.972008755E-4
5.605544429E-4	5.984045565E-4	5.630839732E-4	3.527385707E-4	2.908573952E-4	5.364825483E-4	6.988936220E-4	7.365470519E-4	9.163959767E-4	1.180418418E-3	1.332429936E-3	1.230500289E-3	1.038700808E-3	1.090243924E-3	1.408570330E-3	NaN	NaN	NaN	NaN	1.725818147E-3	1.471762313E-3	1.220376231E-3	1.060943585E-3	8.013713523E-4	3.939890303E-4	1.997904910E-4	3.235584882E-4	3.179123742E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.230751608E-4	3.486588539E-4	5.734121078E-4
7.010199479E-4	6.669631694E-4	5.812714808E-4	3.487592330E-4	1.962471142E-4	2.995138930E-4	4.036696919E-4	4.533118627E-4	6.039671134E-4	8.676032885E-4	1.106348122E-3	1.003699261E-3	6.792288041E-4	6.632183795E-4	1.011144253E-3	1.408308512E-3	1.644480973E-3	1.800237456E-3	1.980066998E-3	1.978180837E-3	1.758392435E-3	1.540490193E-3	1.317267190E-3	9.208357078E-4	4.196642549E-4	2.183355246E-4	3.584605583E-4	2.677550947E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.243494528E-4	3.850931826E-4	7.002453203E-4
9.055369883E-4	7.636951632E-4	6.108687958E-4	3.716959909E-4	1.868426480E-4	1.877048635E-4	2.614635450E-4	3.861597506E-4	5.774908932E-4	8.359884960E-4	1.058118185E-3	9.054986294E-4	5.258615129E-4	4.246851313E-4	6.291507161E-4	9.308055160E-4	1.179836923E-3	1.399208792E-3	1.637393492E-3	1.703442074E-3	1.576375565E-3	1.420119428E-3	1.238362049E-3	9.434812237E-4	5.593670649E-4	3.582650388E-4	3.923339827E-4	2.453327470E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.465754806E-4	5.146118929E-4	8.801560616E-4
1.311137690E-3	1.044481178E-3	7.880555349E-4	5.145046744E-4	2.942935971E-4	1.793236588E-4	1.793690608E-4	3.608899424E-4	6.195004680E-4	8.530003834E-4	9.835067904E-4	8.018422523E-4	4.823709314E-4	3.361499112E-4	3.618252813E-4	5.436674110E-4	7.467955584E-4	8.961030398E-4	1.076453598E-3	1.171767944E-3	1.097493921E-3	9.780647233E-4	9.453400853E-4	9.204404196E-4	7.564062835E-4	5.804823013E-4	4.568562435E-4	2.119911514E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.725412826E-4	7.146017160E-4	1.117510954E-3
1.670903410E-3	1.370996120E-3	1.027721097E-3	6.975286524E-4	4.444251535E-4	2.328914125E-4	1.132980542E-4	2.456500370E-4	5.011222675E-4	7.046688115E-4	8.093378274E-4	7.235196535E-4	5.387169658E-4	3.544821811E-4	2.160255244E-4	2.786882687E-4	4.318974388E-4	5.442270776E-4	6.923043402E-4	8.017487125E-4	7.617766387E-4	6.911933888E-4	7.869380061E-4	9.135056753E-4	8.844005642E-4	8.177456912E-4	6.651754957E-4	3.186443064E-4	1.198563950E-6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.096425932E-4	1.023045974E-3	1.393049839E-3
1.703154645E-3	1.496994053E-3	1.158189611E-3	8.404246182E-4	6.118660094E-4	3.547566885E-4	1.398400636E-4	2.049447212E-4	4.473053268E-4	6.841436843E-4	8.890536265E-4	9.621861391E-4	8.274373249E-4	5.179449217E-4	2.253683342E-4	1.593812776E-4	2.178045397E-4	3.126574738E-4	4.966436536E-4	6.651893491E-4	6.917028804E-4	6.745003629E-4	7.815891877E-4	8.594049141E-4	8.382443921E-4	8.925639559E-4	8.434215561E-4	5.505074514E-4	2.592970559E-4	1.718379062E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.548067999E-4	1.262866892E-3	1.476893085E-3
1.567654894E-3	1.446780050E-3	1.144723734E-3	8.626295021E-4	6.450514193E-4	3.739460662E-4	1.705585018E-4	2.615632548E-4	5.402392126E-4	8.551530191E-4	1.159666688E-3	1.284523634E-3	1.098876703E-3	7.191381883E-4	3.911447129E-4	2.195246343E-4	1.431445125E-4	2.240562317E-4	4.986309214E-4	7.438038592E-4	7.825983339E-4	7.442549686E-4	7.980212104E-4	7.842872874E-4	7.124368567E-4	8.062305278E-4	8.841355448E-4	7.895884919E-4	6.514519337E-4	5.779641797E-4	5.852142931E-4	NaN	NaN	NaN	NaN	NaN	NaN	8.675477584E-4	1.192988944E-3	1.174899167E-3
1.403120230E-3	1.249556895E-3	9.369101608E-4	6.662493106E-4	4.862586793E-4	3.051669919E-4	2.087611792E-4	3.299521923E-4	5.989999045E-4	9.610691341E-4	1.311678905E-3	1.394542167E-3	1.155843958E-3	8.219073643E-4	5.486972514E-4	3.099377500E-4	1.435202721E-4	2.450723550E-4	6.027334020E-4	8.637153660E-4	8.427365683E-4	7.981659146E-4	9.172222344E-4	9.320429526E-4	7.951730513E-4	7.888380787E-4	8.831709856E-4	9.413693333E-4	9.213738376E-4	8.207955398E-4	7.217753446E-4	4.923482775E-4	7.007498061E-5	NaN	NaN	NaN	NaN	6.499832962E-4	8.898447850E-4	7.097112830E-4
1.199417748E-3	1.032688422E-3	6.763705751E-4	4.032089491E-4	3.447552735E-4	3.107554512E-4	2.537378750E-4	3.075781569E-4	4.884351511E-4	8.089147741E-4	1.154665835E-3	1.244865940E-3	1.047830330E-3	7.691541687E-4	5.077611422E-4	2.554189414E-4	1.101647213E-4	2.471526968E-4	5.902264966E-4	7.877167664E-4	7.389762904E-4	7.768669166E-4	1.021772972E-3	1.106680604E-3	9.206489194E-4	7.578803925E-4	7.699347334E-4	9.029377834E-4	9.810667252E-4	8.990647621E-4	7.990133599E-4	6.224049139E-4	2.262387134E-4	NaN	NaN	NaN	NaN	NaN	5.759655032E-4	3.476834390E-4
1.039747032E-3	1.002348494E-3	6.261880044E-4	3.398990666E-4	4.086211266E-4	4.695291864E-4	3.361430718E-4	2.456837101E-4	3.076841822E-4	5.181398010E-4	8.013534243E-4	9.773615748E-4	9.548201342E-4	7.334657130E-4	3.920752497E-4	9.216224134E-5	NaN	1.501257211E-4	4.088120768E-4	5.613383255E-4	6.173725706E-4	7.700175047E-4	9.785153670E-4	9.820325067E-4	7.780637825E-4	5.851743626E-4	5.853547482E-4	7.957833004E-4	9.999634931E-4	1.051175408E-3	1.065765158E-3	9.852437070E-4	6.385829183E-4	1.959155925E-4	NaN	NaN	NaN	NaN	NaN	NaN
8.952539065E-4	9.818359977E-4	6.735412753E-4	4.230033664E-4	5.490786280E-4	6.563970819E-4	4.624994472E-4	2.170267835E-4	1.651368511E-4	3.097492736E-4	5.562386359E-4	8.497483213E-4	1.054265304E-3	9.081572061E-4	4.229895130E-4	NaN	NaN	NaN	1.660486159E-4	3.524241911E-4	5.906092701E-4	8.538670372E-4	9.556806181E-4	8.180026780E-4	6.210134015E-4	5.177424755E-4	6.050477969E-4	8.694172720E-4	1.107850345E-3	1.239662059E-3	1.326115802E-3	1.266859472E-3	9.616410243E-4	5.187815404E-4	1.204150758E-4	NaN	NaN	NaN	NaN	NaN
7.175607607E-4	7.960700896E-4	6.246116827E-4	4.782149917E-4	5.702029448E-4	6.738626980E-4	4.986742279E-4	1.680491987E-4	4.851216363E-5	1.932760351E-4	4.522145900E-4	8.239959716E-4	1.157374238E-3	1.073224819E-3	5.313685979E-4	NaN	NaN	NaN	NaN	2.045955480E-4	5.366117111E-4	8.611996309E-4	9.828659240E-4	8.622417226E-4	6.972109550E-4	6.452022935E-4	7.623715792E-4	9.811626514E-4	1.148471376E-3	1.255570794E-3	1.336468151E-3	1.301226090E-3	1.087323297E-3	7.107524434E-4	2.981129801E-4	7.683407603E-5	NaN	NaN	NaN	NaN
5.761042121E-4	6.277270732E-4	5.889362656E-4	5.412569153E-4	5.495997611E-4	6.193662994E-4	5.040717078E-4	1.739426953E-4	3.729003220E-5	1.815125870E-4	4.333766119E-4	7.751854137E-4	1.091170125E-3	1.081802417E-3	6.490798551E-4	1.270653593E-4	NaN	NaN	NaN	4.879802873E-5	4.044453381E-4	7.445211522E-4	9.623654769E-4	9.852154180E-4	8.856643108E-4	8.158700657E-4	8.211039240E-4	8.825909463E-4	1.020597294E-3	1.179937972E-3	1.280765049E-3	1.326460158E-3	1.264946535E-3	9.888259228E-4	5.721090711E-4	2.509997867E-4	1.151350898E-5	NaN	NaN	NaN
5.141417496E-4	5.600992590E-4	5.973060615E-4	5.936228554E-4	5.329657579E-4	5.808275309E-4	5.176271079E-4	2.249238314E-4	9.812926874E-5	2.349925344E-4	4.801258328E-4	7.546476554E-4	1.005116850E-3	1.092895400E-3	8.083817083E-4	3.220493672E-4	NaN	NaN	NaN	NaN	2.908376337E-4	5.860145902E-4	8.480104152E-4	1.010112814E-3	9.954913985E-4	9.152711718E-4	7.961535011E-4	7.164370618E-4	9.213155718E-4	1.234699856E-3	1.364495372E-3	1.416781684E-3	1.432214514E-3	1.279450138E-3	9.552371921E-4	6.037431885E-4	2.973370720E-4	1.484489894E-5	NaN	NaN
5.261328770E-4	5.083787255E-4	5.382354138E-4	5.555743701E-4	4.994410556E-4	5.401662784E-4	5.013255868E-4	2.808367135E-4	1.856565068E-4	3.037036513E-4	5.770777352E-4	8.428458241E-4	9.982993361E-4	1.075743698E-3	8.795222384E-4	4.378297017E-4	7.290231588E-5	NaN	NaN	4.160757726E-6	2.421330282E-4	3.935070126E-4	6.398037076E-4	8.881441317E-4	9.068169747E-4	8.500473341E-4	7.892788853E-4	7.662911667E-4	1.043235650E-3	1.392248552E-3	1.464081113E-3	1.417548978E-3	1.384807169E-3	1.343829674E-3	1.255001407E-3	1.065571443E-3	7.801520987E-4	4.123972030E-4	3.076003850E-5	NaN
4.505325924E-4	4.131822789E-4	4.351835523E-4	5.162667949E-4	5.428465083E-4	5.618524738E-4	5.321280332E-4	4.399243335E-4	3.954692220E-4	4.583683622E-4	7.353983819E-4	9.995376458E-4	9.924391052E-4	8.982444415E-4	7.407050580E-4	4.604448914E-4	2.296209714E-4	NaN	NaN	NaN	2.542623552E-4	3.069205850E-4	5.301638157E-4	7.885640371E-4	7.815982099E-4	7.681850111E-4	8.847388090E-4	1.031262451E-3	1.282827929E-3	NaN	NaN	NaN	1.283108490E-3	1.332682674E-3	1.415335806E-3	1.356763416E-3	1.082635252E-3	6.252503954E-4	1.706956682E-4	NaN
3.330957843E-4	3.390939091E-4	3.568563843E-4	5.061484990E-4	5.995408865E-4	5.643846234E-4	5.489224568E-4	5.925231962E-4	5.916292430E-4	5.718931207E-4	7.449802360E-4	9.263350512E-4	8.218538132E-4	6.406378234E-4	5.398752401E-4	4.373343254E-4	3.585380909E-4	NaN	NaN	NaN	2.696637239E-4	3.828390618E-4	5.884251441E-4	8.119819686E-4	8.571322542E-4	9.269755683E-4	1.100421650E-3	1.266422332E-3	NaN	NaN	NaN	NaN	NaN	1.388336648E-3	1.445940230E-3	1.354517764E-3	1.105334726E-3	6.708495202E-4	2.660515020E-4	1.127284995E-4
